File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount,critical
activemq-core/src/main/java/org/apache/activemq/ActiveMQXASession.java,0,3,114,2,0,1,0,10,1,4,0,0,1,9,57,1,9,10,20,1,0,2,8,10,10,9,20,41,10,1.39,16,30,2,19,0,9,1,0,2,0,5,5,5,0.555555556,0,2,1.333333333,0,2,1.111111111,1,1,0.272727273,0,1,1,1,1,2,0.842105263,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,0,9,300,10,0,1,2,43,2,11,0,0,2,19,35,1,19,41,85,7,6,10,12,135,41,19,89,225,90,0.16,40,179,10,140,0,19,2,86,2,0,24,1,12,5.684210526,4,24,6.947368421,1,82,6.052631579,1,3,1.090909091,0,8,8,2,140,121,0.553333333,0.75,0,3,2,1,TRUE,1,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisorySupport.java,1,7,190,5,0,2,20,44,2,7,15,0,2,16,19,1,16,35,50,0,0,7,15,93,38,31,55,150,56,0.13,21,111,4,75,0,1,3,93,1,0,2,1,14,5.875,0,6,3.4375,1,5,2.375,1,3,1.388888889,0,5,5,2,72,63,0.563157895,0.8,0,2,2,2,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ConsumerEvent.java,0,3,69,1,0,1,1,6,1,4,0,1,1,6,30,1,6,6,15,0,3,1,6,9,6,6,15,29,8,1.03,10,23,1,17,0,6,1,75,2,2,2,1,6,2.333333333,0,4,1.666666667,1,1,1,1,0,0,0,2,2,1,3,4,0.753623188,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ConsumerEventSource.java,0,9,132,5,0,1,1,17,2,9,0,0,2,7,27,1,7,17,42,2,7,5,5,43,17,9,42,92,30,0.29,13,72,5,54,0,7,2,73,1,0,12,3,11,5,3,10,4.142857143,1,5,2.428571429,1,3,1.666666667,0,3,3,1,23,28,0.651515152,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ConsumerListener.java,0,1,27,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.25,2,3,1,2,0,1,1,0,0,3,1,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,1,2,3,0.407407407,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ConsumerStartedEvent.java,0,3,48,1,0,1,1,3,1,4,0,1,1,3,24,1,3,3,9,0,1,1,3,5,3,3,9,17,4,1.41,7,13,1,9,0,3,1,66,3,0,3,1,5,2,0,4,2,1,1,1,1,0,0,0,3,3,2,3,4,0.625,0.666666667,0,3,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ConsumerStoppedEvent.java,0,3,39,1,0,1,1,2,1,3,0,0,1,2,21,1,2,2,7,0,0,1,2,3,2,2,7,12,2,1.75,6,9,1,6,0,2,1,100,3,0,3,1,5,2.5,0,2,1.5,1,1,1,1,0,0,0,1,1,1,1,2,0.564102564,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ProducerEvent.java,0,3,64,1,0,1,1,6,1,3,0,0,1,6,25,1,6,6,15,0,3,1,6,9,6,6,15,29,8,0.86,10,23,1,17,0,6,1,75,2,2,2,1,6,1.833333333,0,4,1.666666667,1,1,1,1,0,0,0,2,2,1,3,4,0.859375,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ProducerEventSource.java,0,9,127,5,0,1,1,17,2,9,0,0,2,7,22,1,7,17,42,2,7,5,5,43,17,9,42,92,30,0.24,13,72,5,54,0,7,2,73,1,0,12,3,8,4,2,10,4.142857143,1,5,2.428571429,1,3,1.666666667,0,3,3,1,19,22,0.803149606,1,0,2,1,0,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/advisory/ProducerListener.java,0,1,27,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.25,2,3,1,2,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,1,2,3,0.703703704,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ProducerStartedEvent.java,0,3,48,1,0,1,1,3,1,4,0,1,1,3,24,1,3,3,9,0,1,1,3,5,3,3,9,17,4,1.41,7,13,1,9,0,3,1,66,3,0,3,1,5,2,0,4,2,1,1,1,1,0,0,0,3,3,2,3,4,0.833333333,0.666666667,0,2,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/advisory/ProducerStoppedEvent.java,0,3,39,1,0,1,1,2,1,3,0,0,1,2,21,1,2,2,7,0,0,1,2,3,2,2,7,12,2,1.75,6,9,1,6,0,2,1,100,3,0,3,1,5,2.5,0,2,1.5,1,1,1,1,0,0,0,1,1,1,1,2,0.820512821,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/AdvisoryConsumer.java,1,13,104,4,0,1,1,13,3,14,0,0,3,4,17,1,4,12,27,0,4,5,3,38,12,4,27,72,28,0.24,15,55,4,42,1,4,3,50,1,0,12,2,7,6.5,6,10,7.75,5,6,3.5,1,2,1.5,0,4,4,2,38,22,0.528846154,0.75,0,3,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/AlreadyClosedException.java,0,3,38,1,0,1,1,2,1,3,0,0,1,2,22,1,2,2,6,0,0,1,2,3,2,2,6,11,2,2,5,8,1,5,0,2,1,100,2,0,0,1,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.578947368,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/blob/BlobTransferPolicy.java,0,4,114,3,0,1,0,15,1,5,0,1,1,12,44,1,12,15,20,1,5,3,11,25,15,12,20,58,22,0.76,13,42,3,26,0,12,1,76,1,0,2,1,5,2,1,5,1.833333333,1,3,1.25,1,2,0.6,0,1,1,1,1,1,0.99122807,1,0,1,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/blob/BlobUploader.java,0,4,64,2,0,1,0,6,1,4,0,0,1,5,21,1,5,6,16,0,3,2,5,10,6,5,16,33,9,0.64,10,25,2,18,0,5,1,53,1,0,3,1,4,2.6,1,4,2.8,1,2,1.2,1,1,0.428571429,0,2,2,1,7,9,0.890625,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/blob/BlobUploadStrategy.java,0,1,38,1,2,1,0,2,1,1,0,0,1,2,21,1,2,2,10,0,0,1,0,0,2,2,10,11,0,1.91,6,10,1,9,0,2,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1,5,4,0.868421053,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/blob/DefaultBlobUploadStrategy.java,1,7,98,3,0,1,0,10,2,9,0,0,2,6,24,1,6,9,25,1,1,3,4,28,9,6,26,57,21,0.42,18,47,3,37,1,6,2,50,1,0,4,2,4,3,2,15,5.333333333,1,4,1.666666667,1,1,0.5,0,2,2,1,20,19,0.795918367,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/BlobMessage.java,0,1,64,1,6,1,0,6,1,3,0,2,1,6,39,1,6,6,13,0,0,1,0,0,6,6,13,14,0,2.79,11,13,1,12,0,6,1,0,3,1,0,1,0,0,0,1,0.666666667,0,1,1,1,0,0,0,2,2,1,6,5,0.90625,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/Broker.java,0,1,316,1,37,1,0,37,1,6,0,5,1,37,220,1,37,37,54,0,0,1,0,0,37,37,54,55,0,4,41,54,1,53,0,37,1,0,2,6,14,2,14,4.72972973,2,1,0.459459459,0,1,1,1,6,0.15,0,7,7,2,161,98,0.405063291,0.571428571,0,3,2,1,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerBroadcaster.java,0,6,250,2,0,1,0,50,2,6,0,0,2,27,22,1,27,50,73,2,1,2,25,105,50,27,96,199,98,0.11,29,194,2,143,0,27,2,88,2,0,16,1,24,4.259259259,1,5,2.333333333,1,2,1.851851852,1,1,0.862068966,0,2,2,1,127,129,0.536,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerFactory.java,1,4,101,3,0,1,1,9,2,9,5,5,2,6,53,1,6,9,15,0,0,3,5,15,9,6,15,37,11,1.43,11,26,3,16,0,1,2,83,1,0,4,1,37,8.5,0,5,2.5,1,4,1.666666667,1,1,0.5,0,4,4,1,26,19,0.653465347,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerFactoryHandler.java,0,1,28,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.2,2,4,1,3,0,1,1,0,0,4,1,0,2,2,2,1,1,1,1,1,1,0,0,0,2,2,1,2,3,0.928571429,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerFilter.java,0,3,263,2,0,1,0,53,1,3,0,0,1,52,22,1,52,53,78,0,1,2,52,54,53,52,78,186,54,0.12,55,132,2,78,0,52,1,0,1,10,25,2,11,2.807692308,1,3,1.461538462,1,2,1.019230769,1,1,0.055555556,0,7,7,2,193,176,0.3878327,0.571428571,0,3,2,1,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerPlugin.java,0,1,32,1,1,1,0,1,1,5,0,4,1,1,25,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6.25,3,3,1,2,0,1,1,0,0,7,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1,2,3,0.75,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerPluginSupport.java,0,3,35,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,4,0,0,1,2,3,2,2,4,10,3,2.1,4,7,1,4,0,2,1,0,2,3,0,2,1,0.5,0,2,2,2,1,1,1,0,0,0,1,1,1,1,2,0.8,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerRegistry.java,0,6,99,3,0,1,2,11,2,9,1,3,2,6,38,1,6,9,19,0,2,5,6,23,9,6,19,50,17,0.76,11,36,3,22,0,5,2,54,1,0,1,1,12,6.833333333,2,6,2.5,1,3,1.5,1,2,0.875,0,3,3,1,50,45,0.545454545,1,0,3,1,1,TRUE,1,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,1,6,1767,10,0,1,5,301,2,9,0,2,2,155,377,5,155,294,364,30,55,12,124,645,294,166,388,1191,501,0.32,206,889,10,603,0,155,2,98,1,2,62,2,103,6.303225806,0,28,3.6,0,81,3.329032258,1,6,0.714285714,0,21,21,3,662,583,0.543859649,0.571428571,1,3,2,2,TRUE,2,TRUE,10,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerServiceAware.java,0,1,28,1,1,1,0,1,1,1,0,0,1,1,22,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.5,2,3,1,2,0,1,1,0,0,4,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,2,2,0.714285714,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/BrokerStoppedException.java,0,3,46,1,0,1,1,4,1,3,0,0,1,4,22,1,4,4,7,0,0,1,4,6,4,4,7,17,5,1.29,7,12,1,7,0,4,1,100,2,0,0,1,48,12.75,0,2,1.5,1,1,1,1,0,0,0,2,2,1,18,18,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/CompositeDestinationBroker.java,0,11,99,4,0,1,0,13,3,14,0,3,3,4,41,1,4,11,17,0,0,4,4,30,11,4,20,51,22,0.8,7,42,4,30,0,4,3,0,2,0,5,1,4,3.5,2,7,5.25,2,4,2.75,1,3,2.166666667,0,1,1,1,21,23,0.555555556,1,0,3,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/Connection.java,0,1,108,1,15,1,0,15,1,4,0,3,1,15,66,1,15,15,22,0,0,1,0,0,15,15,22,23,0,2.87,19,22,1,21,0,15,1,0,1,1,4,1,9,2,0,1,0.733333333,0,1,1,1,0,0,0,3,3,1,23,26,0.648148148,1,0,2,1,2,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/ConnectionContext.java,0,3,281,2,0,1,0,47,1,4,0,0,1,43,61,1,43,45,77,1,20,3,42,54,45,43,77,173,49,0.35,47,126,2,80,0,43,1,95,1,0,12,1,18,5.279069767,1,7,1.279069767,1,2,1.046511628,1,1,0.088888889,0,5,5,2,68,59,0.701067616,0.8,0,3,2,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/Connector.java,0,1,40,1,2,1,0,2,1,4,0,3,1,2,28,1,2,2,7,0,0,1,0,0,2,2,7,8,0,3.5,4,7,1,6,0,2,1,0,1,1,2,1,6,3.5,1,1,1,1,1,1,1,0,0,0,2,2,1,3,4,0.65,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/ConsumerBrokerExchange.java,0,3,105,1,0,1,0,10,1,6,0,3,1,10,51,1,10,10,20,0,5,1,10,10,10,10,20,41,10,1.24,13,30,1,19,0,10,1,80,1,0,4,1,3,2,1,1,1,1,1,1,1,0,0,0,2,2,1,31,29,0.704761905,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/DefaultBrokerFactory.java,0,20,60,5,0,1,0,5,5,23,0,0,5,1,23,1,1,5,13,0,0,5,1,15,5,1,14,29,11,0.79,8,25,5,19,3,1,5,0,1,0,4,2,2,2,2,13,13,13,8,8,8,2,2,2,2,2,1,16,17,0.616666667,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/DestinationAlreadyExistsException.java,0,3,39,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,7,0,1,1,2,3,2,2,7,13,3,1.62,5,10,1,7,0,2,1,0,2,0,1,1,1,1,1,3,2,1,1,1,1,0,0,0,2,2,1,3,4,0.923076923,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/EmptyBroker.java,0,2,255,2,0,1,0,52,1,3,0,0,1,51,21,1,51,52,78,0,0,2,51,24,52,51,77,155,24,0.14,79,101,2,48,0,51,1,0,1,0,25,2,1,0.058823529,0,2,0.450980392,0,2,1.019607843,1,1,0.056603774,0,6,6,2,49,39,0.647058824,0.666666667,0,3,2,0,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/broker/ErrorBroker.java,0,3,266,2,0,1,0,53,1,3,0,0,1,52,22,1,52,53,80,0,1,2,52,54,53,52,79,188,54,0.12,56,133,2,79,0,52,1,7,1,1,26,2,1,0.980769231,0,2,1.384615385,1,2,1.019230769,1,1,0.055555556,0,6,6,2,51,29,0.436090226,0.666666667,0,3,2,1,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java,0,5,365,5,0,1,1,37,1,11,0,5,1,25,154,1,25,36,72,4,2,6,21,89,36,25,73,183,70,0.84,28,143,5,106,0,25,1,89,3,0,25,1,19,3.24,0,11,3.64,1,5,1.44,1,4,0.821428571,0,4,4,2,108,106,0.728767123,0.5,0,2,2,1,TRUE,1,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterConnector.java,1,8,300,5,0,1,1,40,2,9,0,1,2,24,53,4,24,40,74,4,14,5,19,118,40,24,78,219,90,0.24,28,168,5,127,0,24,2,83,1,0,20,3,12,3.125,0,24,3.666666667,0,7,1.833333333,1,3,0.689655172,0,6,6,2,192,212,0.54,0.833333333,0,3,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/InsertableMutableBrokerFilter.java,0,4,42,1,0,1,0,2,1,6,0,1,1,2,24,1,2,2,5,0,1,1,2,4,2,2,5,12,4,2,6,9,1,6,0,2,1,0,2,1,0,1,2,2,2,5,3.5,2,1,1,1,0,0,0,1,1,1,6,6,0.714285714,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/BrokerView.java,0,3,277,2,0,1,0,45,1,4,2,0,1,43,37,1,43,45,75,1,3,2,42,82,45,43,74,190,67,0.19,50,141,2,95,0,41,1,68,1,0,21,2,11,1.744186047,0,18,3.186046512,0,2,1.046511628,1,5,0.195652174,0,9,9,3,110,57,0.353790614,0.444444444,0,3,3,1,FALSE,0,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/BrokerViewMBean.java,0,1,164,1,36,1,0,37,1,2,0,1,1,37,81,1,37,37,41,0,0,1,1,0,37,37,41,42,0,1.93,41,41,1,40,0,37,1,0,1,1,0,1,3,0.594594595,0,1,0.648648649,0,1,1,1,0,0,0,5,5,3,90,52,0.670731707,0.4,0,3,3,1,FALSE,0,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ConnectionView.java,0,3,106,1,0,1,0,13,1,5,0,2,1,13,44,1,13,13,17,0,1,1,13,13,13,13,17,44,13,1,18,30,1,16,0,13,1,0,1,0,3,2,2,1.076923077,1,4,2.153846154,1,1,1,1,0,0,0,2,2,1,13,16,0.783018868,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ConnectionViewMBean.java,0,1,73,1,9,1,0,9,1,4,0,3,1,9,49,1,9,9,12,0,0,1,0,0,9,9,12,13,0,3.77,11,12,1,11,0,9,1,0,1,1,0,1,0,0,0,1,0.888888889,0,1,1,1,0,0,0,2,2,1,10,11,0.726027397,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ConnectorView.java,0,3,99,1,0,1,0,12,1,5,0,2,1,12,40,1,12,12,17,0,1,1,12,12,12,12,17,42,12,0.95,17,29,1,16,0,12,1,16,1,0,5,2,3,1.083333333,0,4,2.416666667,1,1,1,1,0,0,0,2,2,1,15,17,0.636363636,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ConnectorViewMBean.java,0,1,59,1,6,1,0,6,1,5,0,4,1,6,40,1,6,6,9,0,0,1,0,0,6,6,9,10,0,4,9,9,1,8,0,6,1,0,1,1,0,1,0,0,0,1,0.5,0,1,1,1,0,0,0,2,2,1,7,8,0.474576271,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/DestinationView.java,0,6,270,6,0,1,1,43,2,8,0,0,2,24,25,1,24,43,83,0,2,6,24,102,43,24,87,199,69,0.13,47,156,6,116,0,24,2,65,1,2,17,2,7,2,0,25,5.083333333,1,5,1.625,1,4,0.923076923,0,6,6,2,111,105,0.607407407,0.666666667,0,3,2,1,TRUE,1,TRUE,4,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/DestinationViewMBean.java,0,1,154,1,21,1,0,21,1,4,0,3,1,21,99,1,21,21,29,0,0,1,0,0,21,21,29,30,0,3.3,25,29,1,28,0,21,1,0,0,3,0,0,4,0.476190476,0,1,0.904761905,0,1,1,1,0,0,0,4,4,2,81,56,0.844155844,0.75,0,3,2,1,FALSE,0,TRUE,4,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/DurableSubscriptionView.java,0,4,91,1,0,1,0,6,1,8,0,4,1,6,44,1,6,6,18,0,2,1,6,14,6,6,18,37,12,1.19,10,30,1,23,0,6,1,41,2,0,6,2,4,2,0,6,3.333333333,1,1,1,1,0,0,0,2,2,1,19,16,0.483516484,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/DurableSubscriptionViewMBean.java,0,1,53,1,4,1,0,4,1,5,0,4,1,4,38,1,4,4,9,0,0,1,0,0,4,4,9,10,0,3.8,5,9,1,8,0,4,1,0,1,2,0,1,0,0,0,1,0.75,0,1,1,1,0,0,0,3,3,1,9,11,0.490566038,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/FTConnectorView.java,0,3,36,1,0,1,0,3,1,3,0,0,1,3,16,1,3,3,7,0,1,1,3,3,3,3,7,14,3,1.14,6,10,1,6,0,3,1,0,1,0,1,2,2,1.333333333,1,2,1.333333333,1,1,1,1,0,0,0,1,1,1,1,2,0.805555556,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/FTConnectorViewMBean.java,0,0,23,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,3,0,0,0,0,0,0,0,3,4,0,4,3,3,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.652173913,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/InactiveDurableSubscriptionView.java,0,3,136,1,0,1,0,12,1,7,0,3,1,12,65,1,12,12,24,0,2,1,12,20,12,12,24,55,18,1.18,16,42,1,29,0,12,1,66,2,0,6,2,4,1,0,7,2.333333333,1,1,1,1,0,0,0,3,3,2,27,29,0.573529412,0.666666667,0,3,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/JmsConnectorView.java,0,3,36,1,0,1,0,3,1,3,0,0,1,3,16,1,3,3,7,0,1,1,3,3,3,3,7,14,3,1.14,6,10,1,6,0,3,1,0,1,0,1,2,2,1.333333333,1,2,1.333333333,1,1,1,1,0,0,0,1,1,1,1,2,0.805555556,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/JmsConnectorViewMBean.java,0,0,23,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,3,0,0,0,0,0,0,0,3,4,0,4,3,3,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.652173913,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedQueueRegion.java,0,4,65,1,0,1,0,5,1,4,0,0,1,5,16,1,5,5,24,3,1,1,2,13,5,5,23,40,10,0.4,9,33,1,27,0,5,1,0,3,0,10,1,6,3.6,2,4,2.8,2,1,1,1,0,0,0,2,2,2,9,9,0.538461538,0.5,0,2,2,2,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedRegionBroker.java,0,10,500,8,0,1,1,81,2,10,0,0,2,36,24,2,36,80,163,23,16,8,13,259,80,36,169,432,162,0.06,44,331,8,254,0,36,2,88,2,0,38,2,17,5.083333333,0,21,5.583333333,1,14,2.916666667,1,5,1.076923077,0,8,8,2,316,327,0.654,0.625,0,3,2,1,FALSE,0,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedTempQueueRegion.java,0,4,66,1,0,1,0,5,1,4,0,0,1,5,16,1,5,5,24,3,1,1,2,13,5,5,23,40,10,0.4,10,33,1,27,0,5,1,0,3,0,10,1,6,3.6,2,4,2.8,2,1,1,1,0,0,0,2,2,2,11,11,0.545454545,0.5,0,2,2,2,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedTempTopicRegion.java,0,4,66,1,0,1,0,5,1,4,0,0,1,5,16,1,5,5,24,3,1,1,2,13,5,5,23,40,10,0.4,10,33,1,27,0,5,1,0,3,0,10,1,6,3.6,2,4,2.8,2,1,1,1,0,0,0,2,2,2,9,9,0.515151515,0.5,0,3,2,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedTopicRegion.java,0,4,66,1,0,1,0,5,1,4,0,0,1,5,16,1,5,5,24,3,1,1,2,13,5,5,23,40,10,0.4,10,33,1,27,0,5,1,0,3,0,10,1,6,3.6,2,4,2.8,2,1,1,1,0,0,0,2,2,2,9,9,0.53030303,0.5,0,2,2,2,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedTransportConnection.java,0,10,150,3,0,1,1,17,2,11,0,0,2,8,30,1,8,17,37,4,5,3,4,54,17,8,35,105,36,0.29,15,71,3,52,0,8,2,70,2,0,10,1,8,4.125,0,10,5,0,3,2.125,1,2,1.3,0,5,5,1,51,59,0.546666667,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedTransportConnector.java,0,3,62,2,0,1,1,5,1,3,1,0,1,4,22,1,4,5,18,2,2,2,2,7,5,4,18,29,6,0.76,11,24,2,19,0,3,1,58,2,0,5,1,5,2.25,0,5,3,1,1,1,1,0,0,0,2,2,1,7,8,0.64516129,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagementContext.java,4,7,422,9,0,1,2,75,2,10,5,2,2,33,113,2,33,66,90,2,13,12,27,148,66,39,90,273,102,0.41,37,192,9,126,0,28,2,90,1,0,1,2,21,3.303030303,1,11,2.909090909,1,30,2.939393939,1,4,0.888888889,0,3,3,2,130,146,0.587677725,0.666666667,0,3,2,1,FALSE,0,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/broker/jmx/NetworkBridgeView.java,0,3,61,1,0,1,0,9,1,3,0,0,1,9,16,1,9,9,13,0,1,1,9,9,9,9,13,32,9,0.5,13,22,1,12,0,9,1,0,1,0,1,2,2,1.111111111,1,2,1.777777778,1,1,1,1,0,0,0,3,3,1,80,19,1,1,0,1,1,0,FALSE,0,FALSE,0,0
